Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity,Sales,Order ID,Price
21059,High,0.01,500.98,26,1595,Chad Henson,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Global Troy™ Executive Leather Low-Back Tilter,0.6,East,West Virginia,Huntington,25705,11-11-2010,11-12-2010,5078.538,14,7360.2,90796,"₹ 7,013.72"
21060,High,0.08,9.77,6.02,1595,Chad Henson,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,DAX Solid Wood Frames,0.48,East,West Virginia,Huntington,25705,11-11-2010,11-12-2010,23.276,9,89.06,90796,₹ 87.93
21061,High,0.09,3.28,0.98,1595,Chad Henson,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 329,0.59,East,West Virginia,Huntington,25705,11-11-2010,11/13/2010,17.754,42,134.97,90796,₹ 137.76
21818,Not Specified,0.08,7.28,3.52,1595,Chad Henson,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",0.68,East,West Virginia,Huntington,25705,5/21/2011,5/23/2011,-43.65,4,29.04,90797,₹ 29.12
23575,Not Specified,0.03,40.48,19.99,1595,Chad Henson,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Keytronic Designer 104- Key Black Keyboard,0.77,East,West Virginia,Huntington,25705,4/17/2012,4/19/2012,-564.06,11,446.35,90798,₹ 445.28
23576,Not Specified,0.08,4.28,5.68,1595,Chad Henson,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 199,0.4,East,West Virginia,Huntington,25705,4/17/2012,4/19/2012,-134.76,11,46.61,90798,₹ 47.08
20082,Low,0.07,25.98,14.36,1596,Chris Rowland,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Stack Chair without Arms, Black",0.6,West,Wyoming,Gillette,82716,05-06-2012,05-11-2012,-211.58,15,386.21,90799,₹ 389.70
20083,Low,0.03,125.99,2.5,1596,Chris Rowland,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,i2000,0.6,West,Wyoming,Gillette,82716,05-06-2012,5/15/2012,1354.6839,18,1963.31,90799,"₹ 2,267.82"
23577,Not Specified,0.01,200.99,4.2,1597,Warren Ball,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2160i,0.59,West,Wyoming,Laramie,82070,4/17/2012,4/20/2012,1071.3216,9,1552.64,90798,"₹ 1,808.91"
20691,High,0.08,78.69,19.99,1599,Hugh Mills,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock,0.43,Central,Missouri,Bridgeton,63044,12-12-2011,12/14/2011,211.9335,4,307.15,91074,₹ 314.76
20692,High,0.02,21.98,2.87,1599,Hugh Mills,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,0.55,Central,Missouri,Bridgeton,63044,12-12-2011,12/13/2011,223.8429,15,324.41,91074,₹ 329.70
23585,Low,0,7.64,5.83,1600,Leo Wright,Express Air,Small Business,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",0.36,Central,Nebraska,Hastings,68901,5/14/2012,5/21/2012,-13.25,4,35.22,91075,₹ 30.56
21928,Critical,0.1,9.11,2.15,1602,Frank Hess,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",0.4,East,Maryland,Waldorf,20601,10-10-2010,10-12-2010,-3.9312,2,17.42,89680,₹ 18.22
19585,Low,0.01,10.98,5.14,1602,Frank Hess,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,GBC Imprintable Covers,0.36,East,Maryland,Waldorf,20601,03-03-2011,03-07-2011,59.041,10,114.37,89681,₹ 109.80
19586,Low,0.06,400.98,42.52,1602,Frank Hess,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,0.71,East,Maryland,Waldorf,20601,03-03-2011,03-05-2011,-969.048366,12,4805.53,89681,"₹ 4,811.76"
20019,Not Specified,0.06,110.99,2.5,1602,Frank Hess,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,T18,0.57,East,Maryland,Waldorf,20601,08-04-2012,08-06-2012,-66.99264,5,465.57,89683,₹ 554.95
19137,Low,0.04,35.99,1.1,1602,Frank Hess,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,Accessory35,0.55,East,Maryland,Waldorf,20601,08-10-2013,8/15/2013,516.7272,25,748.88,89684,₹ 899.75
23533,Critical,0.09,2.18,0.78,1603,Alex Watkins,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Stockwell Push Pins,0.52,East,New York,Woodmere,11598,1/16/2010,1/18/2010,2.4548,9,19.12,89679,₹ 19.62
23534,Critical,0.05,179.29,29.21,1603,Alex Watkins,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,"Bevis Round Conference Table Top, X-Base",0.76,East,New York,Woodmere,11598,1/16/2010,1/18/2010,-537.2797773,1,186.64,89679,₹ 179.29
22545,High,0.09,19.99,11.17,1603,Alex Watkins,Regular Air,Small Business,Furniture,Office Furnishings,Large Box,Telescoping Adjustable Floor Lamp,0.6,East,New York,Woodmere,11598,10/31/2011,11-01-2011,-203.4828,23,427.71,89682,₹ 459.77
22790,Not Specified,0.06,6.64,4.95,1603,Alex Watkins,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,0.37,East,New York,Woodmere,11598,11-03-2013,11-05-2013,25.2402,5,36.58,89685,₹ 33.20
22791,Not Specified,0.05,4.91,3.05,1603,Alex Watkins,Regular Air,Small Business,Furniture,Office Furnishings,Small Pack,Ultra Door Push Plate,0.52,East,New York,Woodmere,11598,11-03-2013,11-03-2013,15.80384,45,212.65,89685,₹ 220.95
19136,Low,0.02,3.14,1.92,1604,Kimberly Matthews,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Serrated Blade or Curved Handle Hand Letter Openers,0.84,South,South Carolina,Taylors,29687,08-10-2013,8/14/2013,-125.258,11,37.52,89684,₹ 34.54
18450,Medium,0.05,1.98,4.77,1606,Don Rogers,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Avery Reinforcements for Hole-Punch Pages,0.4,East,New York,Franklin Square,11010,01-07-2010,01-08-2010,-14.35982,1,3.53,87993,₹ 1.98
18451,Medium,0.07,699.99,24.49,1606,Don Rogers,Express Air,Home Office,Technology,Copiers and Fax,Large Box,Canon PC1060 Personal Laser Copier,0.41,East,New York,Franklin Square,11010,01-07-2010,01-08-2010,-2870.2776,1,706.56,87993,₹ 699.99
18452,Medium,0.07,6783.02,24.49,1606,Don Rogers,Regular Air,Home Office,Technology,Office Machines,Large Box,Polycom ViewStation™ ISDN Videoconferencing Unit,0.39,East,New York,Franklin Square,11010,01-07-2010,01-08-2010,77.9836,2,13121.07,87993,"₹ 13,566.04"
20471,Low,0.07,32.48,7.09,1606,Don Rogers,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,"Computer Room Manger, 14""",0.49,East,New York,Franklin Square,11010,08-11-2012,8/15/2012,352.521,16,510.9,87996,₹ 519.68
20566,Not Specified,0.09,8.45,7.77,1606,Don Rogers,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,"Elite 5"" Scissors",0.55,East,New York,Franklin Square,11010,10/20/2012,10/21/2012,-157.9392,14,111.41,87997,₹ 118.30
20567,Not Specified,0.01,15.42,10.68,1606,Don Rogers,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Decoflex Hanging Personal Folder File, Blue",0.58,East,New York,Franklin Square,11010,10/20/2012,10/22/2012,-142.1172,15,245.6,87997,₹ 231.30
18464,Low,0.04,5.28,3.96,1606,Don Rogers,Regular Air,Home Office,Furniture,Office Furnishings,Wrap Bag,"Master Big Foot® Doorstop, Beige",0.54,East,New York,Franklin Square,11010,1/29/2013,02-03-2013,-5.208,4,23.03,87998,₹ 21.12
22921,Not Specified,0.01,15.16,15.09,1607,Kathleen Huang Hall,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",0.39,East,New York,Freeport,11520,4/15/2010,4/15/2010,-200.859,7,110.93,87994,₹ 106.12
24951,Low,0.1,5.68,3.6,1607,Kathleen Huang Hall,Express Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme® Preferred Stainless Steel Scissors,0.56,East,New York,Freeport,11520,08-06-2010,08-10-2010,-33.2956,21,118.35,87995,₹ 119.28
21452,Low,0,599.99,24.49,1607,Kathleen Huang Hall,Regular Air,Home Office,Technology,Copiers and Fax,Large Box,Hewlett Packard LaserJet 3310 Copier,0.37,East,New York,Freeport,11520,7/16/2013,7/25/2013,2508.7986,6,3635.94,87999,"₹ 3,599.94"
21453,Low,0.01,6.48,6.6,1607,Kathleen Huang Hall,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 21,0.37,East,New York,Freeport,11520,7/16/2013,7/25/2013,-82.15296,13,89.12,87999,₹ 84.24
21454,Low,0.01,19.84,4.1,1607,Kathleen Huang Hall,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Prismacolor Color Pencil Set,0.44,East,New York,Freeport,11520,7/16/2013,7/25/2013,192.648,14,279.2,87999,₹ 277.76
22682,High,0.03,2.16,6.05,1609,Jerry Ennis,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Peel & Stick Add-On Corner Pockets,0.37,West,California,Sacramento,95823,05-11-2010,05-12-2010,-90.5855,7,17.31,87824,₹ 15.12
22683,High,0.03,9.71,9.45,1609,Jerry Ennis,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Filing/Storage Totes and Swivel Casters,0.6,West,California,Sacramento,95823,05-11-2010,05-11-2010,-36.9,2,23.56,87824,₹ 19.42
21858,Not Specified,0.02,6.48,7.37,1609,Jerry Ennis,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 210,0.37,West,California,Sacramento,95823,02-01-2013,02-03-2013,-157.4,13,89.42,87826,₹ 84.24
22681,High,0.08,4.48,49,1609,Jerry Ennis,Regular Air,Consumer,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.6,West,California,Sacramento,95823,05-11-2013,5/13/2013,-1605.73,11,63.91,87827,₹ 49.28
22684,High,0.09,55.99,1.25,1609,Jerry Ennis,Regular Air,Consumer,Technology,Telephones and Communication,Small Pack,Accessory2,0.55,West,California,Sacramento,95823,05-11-2013,5/13/2013,10.98,4,185.36,87827,₹ 223.96
22107,High,0,7.64,5.83,1609,Jerry Ennis,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",0.36,West,California,Sacramento,95823,5/29/2013,06-01-2013,-41.75,13,103.15,87828,₹ 99.32
25941,Low,0.05,5.28,2.99,1609,Jerry Ennis,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones 1"" Hanging DublLock® Ring Binders",0.37,West,California,Sacramento,95823,10/16/2013,10/18/2013,-6.8195,3,17.15,87829,₹ 15.84
25942,Low,0.09,832.81,24.49,1610,Daniel S Glover,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Medium Box,Martin Yale Chadless Opener Electric Letter Opener,0.83,West,California,Salinas,93905,10/16/2013,10/20/2013,1094.74,15,12163.61,87829,"₹ 12,492.15"
21216,Medium,0.1,9.78,5.76,1611,Dolores Herring,Regular Air,Consumer,Office Supplies,Envelopes,Small Box,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",0.35,East,Connecticut,Norwich,6360,9/15/2012,9/15/2012,-15.9,9,84.48,87825,₹ 88.02
21217,Medium,0.07,15.73,7.42,1612,Jeanne Donnelly,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Acme Galleria® Hot Forged Steel Scissors with Colored Handles,0.56,East,Maine,South Portland,4106,9/15/2012,9/17/2012,-86.43,19,281.57,87825,₹ 298.87
21215,Medium,0.09,40.99,19.99,1613,Gregory Craig,Regular Air,Consumer,Office Supplies,Paper,Small Box,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",0.36,East,Massachusetts,Brookline,2445,9/15/2012,9/17/2012,-17.68,4,171.14,87825,₹ 163.96
18394,Low,0.06,40.97,1.99,1614,Wayne Lutz,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"TDK 4.7GB DVD-R Spindle, 15/Pack",0.42,East,Massachusetts,Hopkinton,1748,04-08-2010,04-12-2010,341.1981,12,494.49,87823,₹ 491.64
19714,Critical,0.03,92.23,39.61,1616,Shawn Beasley,Express Air,Small Business,Furniture,Office Furnishings,Medium Box,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",0.67,East,Ohio,Fairborn,45324,05-11-2012,5/13/2012,-398.11,14,1336.57,90288,"₹ 1,291.22"
19559,Critical,0.03,179.29,29.21,1616,Shawn Beasley,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,"Bevis Round Conference Table Top, X-Base",0.74,East,Ohio,Fairborn,45324,02-09-2013,02-11-2013,-433.290143,8,1495.76,90289,"₹ 1,434.32"
24427,High,0.1,172.99,19.99,1616,Shawn Beasley,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Ibico EB-19 Dual Function Manual Binding System,0.39,East,Ohio,Fairborn,45324,4/23/2013,4/25/2013,1131.4275,10,1639.75,90290,"₹ 1,729.90"
24428,High,0.04,7.28,4.23,1616,Shawn Beasley,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",0.39,East,Ohio,Fairborn,45324,4/23/2013,4/26/2013,-5.68,9,65.84,90290,₹ 65.52
19501,High,0.09,12.88,4.59,1618,June Roberts,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Martin-Yale Premier Letter Opener,0.82,Central,Indiana,Highland,46322,04-06-2010,04-06-2010,-175.13,13,158.13,90248,₹ 167.44
21884,Critical,0.1,29.34,7.87,1619,Ross O'Donnell,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,"Seth Thomas 14"" Putty-Colored Wall Clock",0.54,West,Oregon,Klamath Falls,97601,12-04-2011,12-05-2011,-21.365,1,29.03,90249,₹ 29.34
21885,Critical,0.07,4.76,0.88,1619,Ross O'Donnell,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Wirebound Voice Message Log Book,0.39,West,Oregon,Klamath Falls,97601,12-04-2011,12-05-2011,61.2099,19,88.71,90249,₹ 90.44
25484,Critical,0.04,42.98,4.62,1619,Ross O'Donnell,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Belkin F9M820V08 8 Outlet Surge,0.56,West,Oregon,Klamath Falls,97601,10-08-2012,10-09-2012,356.5552,17,717.71,90251,₹ 730.66
25485,Critical,0.01,6.3,0.5,1619,Ross O'Donnell,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 51,0.39,West,Oregon,Klamath Falls,97601,10-08-2012,10-10-2012,-2.1708,1,6.49,90251,₹ 6.30
25486,Critical,0.04,6.47,1.22,1619,Ross O'Donnell,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",0.4,West,Oregon,Klamath Falls,97601,10-08-2012,10-09-2012,47.9136,11,74.4,90251,₹ 71.17
26338,Low,0.05,6.68,5.41,1619,Ross O'Donnell,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 195,0.37,West,Oregon,Klamath Falls,97601,03-07-2013,03-11-2013,-43.17,6,40.14,90252,₹ 40.08
23766,High,0.06,2.52,4.28,1619,Ross O'Donnell,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",0.44,West,Oregon,Klamath Falls,97601,5/27/2013,5/28/2013,-103.96,12,30.95,90254,₹ 30.24
19502,High,0.02,45.99,4.99,1620,Gerald Petty,Express Air,Consumer,Technology,Telephones and Communication,Small Box,600 Series Non-Flip,0.57,East,Pennsylvania,Lancaster,17602,04-06-2010,04-07-2010,3.96,4,163.01,90248,₹ 183.96
21886,Critical,0.04,499.99,24.49,1620,Gerald Petty,Regular Air,Consumer,Technology,Copiers and Fax,Large Box,Sharp AL-1530CS Digital Copier,0.36,East,Pennsylvania,Lancaster,17602,12-04-2011,12-04-2011,-786.32,1,513.59,90249,₹ 499.99
19948,Critical,0.04,11.34,5.01,1620,Gerald Petty,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 188,0.36,East,Pennsylvania,Lancaster,17602,5/31/2012,06-02-2012,67.6,13,154.88,90250,₹ 147.42
21315,High,0,95.99,35,1620,Gerald Petty,Express Air,Consumer,Office Supplies,Storage & Organization,Large Box,Safco Industrial Wire Shelving,,East,Pennsylvania,Lancaster,17602,5/19/2013,5/21/2013,-785.36,14,1394.17,90253,"₹ 1,343.86"
19614,High,0,140.81,24.49,1620,Gerald Petty,Regular Air,Consumer,Furniture,Chairs & Chairmats,Large Box,Hon Olson Stacker Stools,0.57,East,Pennsylvania,Lancaster,17602,7/27/2013,7/29/2013,58.61056,3,440.06,90255,₹ 422.43
18342,Low,0.09,140.85,19.99,1622,Sue Boykin,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,"Fellowes Strictly Business® Drawer File, Letter/Legal Size",0.73,Central,Indiana,Richmond,47374,12/14/2011,12/16/2011,-60.225,6,817.49,87613,₹ 845.10
19302,Not Specified,0.1,150.98,66.27,1622,Sue Boykin,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,Bush Mission Pointe Library,0.65,Central,Indiana,Richmond,47374,2/13/2012,2/15/2012,-382.38,2,302.01,87614,₹ 301.96
23750,High,0.06,15.01,8.4,1623,Patrick Adcock,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",0.39,Central,Indiana,Schererville,46375,11/24/2010,11/26/2010,1.6169,22,333.04,87611,₹ 330.22
23751,High,0.09,40.48,19.99,1623,Patrick Adcock,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Keytronic Designer 104- Key Black Keyboard,0.77,Central,Indiana,Schererville,46375,11/24/2010,11/26/2010,65.394,12,472.44,87611,₹ 485.76
23752,High,0.05,12.28,6.13,1623,Patrick Adcock,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Recycled Eldon Regeneration Jumbo File,0.57,Central,Indiana,Schererville,46375,11/24/2010,11/25/2010,1.336,1,18.73,87611,₹ 12.28
22945,Medium,0.02,67.28,19.99,1623,Patrick Adcock,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Catalog Binders with Expanding Posts,0.4,Central,Indiana,Schererville,46375,09-11-2011,09-12-2011,469.2765,13,917.54,87612,₹ 874.64
19303,Not Specified,0.01,3.81,5.44,1623,Patrick Adcock,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",0.36,Central,Indiana,Schererville,46375,2/13/2012,2/15/2012,-149.086,12,47.69,87614,₹ 45.72
24749,Low,0.05,125.99,3,1623,Patrick Adcock,Express Air,Small Business,Technology,Telephones and Communication,Small Box,270c,0.59,Central,Indiana,Schererville,46375,6/29/2013,07-01-2013,834.0732,12,1250.19,87615,"₹ 1,511.88"
24750,Low,0,195.99,8.99,1623,Patrick Adcock,Express Air,Small Business,Technology,Telephones and Communication,Small Box,T28 WORLD,0.6,Central,Indiana,Schererville,46375,6/29/2013,6/29/2013,756.8424,9,1504.1,87615,"₹ 1,763.91"
25722,High,0.05,3.69,2.5,1623,Patrick Adcock,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,Colored Envelopes,0.39,Central,Indiana,Schererville,46375,12/13/2013,12/15/2013,-2.76864,7,27.11,87616,₹ 25.83
21145,Medium,0.08,213.45,14.7,1625,Molly Browning,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Panasonic KX-P2130 Dot Matrix Printer,0.59,East,New York,Glen Cove,11542,3/27/2010,3/29/2010,1674.7542,12,2427.18,90600,"₹ 2,561.40"
21146,Medium,0.1,55.98,13.88,1625,Molly Browning,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1882,0.36,East,New York,Glen Cove,11542,3/27/2010,3/29/2010,300.0465,8,434.85,90600,₹ 447.84
21147,Medium,0,16.06,8.34,1625,Molly Browning,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",0.59,East,New York,Glen Cove,11542,3/27/2010,3/28/2010,-28.09,1,19.16,90600,₹ 16.06
21270,Medium,0,209.37,69,1625,Molly Browning,Regular Air,Home Office,Furniture,Tables,Large Box,Hon 2111 Invitation™ Series Corner Table,0.79,East,New York,Glen Cove,11542,8/16/2010,8/18/2010,-263.1119291,11,1959.88,90601,"₹ 2,303.07"
22469,Critical,0.03,33.94,19.19,1625,Molly Browning,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Metal Folding Chairs, Beige, 4/Carton",0.58,East,New York,Glen Cove,11542,8/13/2012,8/15/2012,-40.9968,3,111.93,90603,₹ 101.82
19835,Low,0.04,39.98,9.2,1625,Molly Browning,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,0.65,East,New York,Glen Cove,11542,10-05-2012,10-10-2012,146.9516,6,251.01,90604,₹ 239.88
20977,Low,0.07,284.98,69.55,1625,Molly Browning,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Global Commerce™ Series High-Back Swivel/Tilt Chairs,0.6,East,New York,Glen Cove,11542,12-03-2013,12-03-2013,-127.41792,2,608.23,90607,₹ 569.96
25550,Low,0.05,18.97,5.21,1626,Joy Spivey,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1887,0.37,East,New York,Harrison,10528,1/31/2013,02-04-2013,127.8639,10,185.31,90605,₹ 189.70
25551,Low,0.09,6.48,6.86,1626,Joy Spivey,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 204,0.37,East,New York,Harrison,10528,1/31/2013,02-05-2013,-174.1952,12,75.51,90605,₹ 77.76
23604,High,0.06,43.57,16.36,1627,Aaron Day,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Trav-L-File Heavy-Duty Shuttle II, Black",0.55,South,Tennessee,Greeneville,37743,11/28/2010,11/30/2010,-38.808,17,710.16,90602,₹ 740.69
23157,Critical,0.05,65.99,8.99,1627,Aaron Day,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,i270,0.55,South,Tennessee,Greeneville,37743,8/23/2013,8/25/2013,-59.318,21,1122.85,90606,"₹ 1,385.79"
21989,Critical,0.03,5.08,3.63,1628,Christy Watkins,Regular Air,Home Office,Furniture,Office Furnishings,Wrap Bag,"Master Caster Door Stop, Gray",0.51,Central,Oklahoma,Bartlesville,74006,03-08-2011,03-10-2011,-27.39,6,32.63,86215,₹ 30.48
21990,Critical,0,4.28,6.72,1628,Christy Watkins,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1927,0.4,Central,Oklahoma,Bartlesville,74006,03-08-2011,03-08-2011,-167.92,10,44.48,86215,₹ 42.80
19399,High,0.04,4.24,5.41,1628,Christy Watkins,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,Central,Oklahoma,Bartlesville,74006,10-09-2011,10-10-2011,-78.7428,10,43.98,86216,₹ 42.40
25068,Critical,0.1,145.45,17.85,1628,Christy Watkins,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,0.56,Central,Oklahoma,Bartlesville,74006,1/19/2013,1/21/2013,822.054,14,1855.99,86217,"₹ 2,036.30"
18068,Not Specified,0.06,11.7,6.96,1628,Christy Watkins,Regular Air,Home Office,Office Supplies,Appliances,Medium Box,Harmony HEPA Quiet Air Purifiers,0.5,Central,Oklahoma,Bartlesville,74006,12/15/2013,12/18/2013,-31.82928,23,258.97,86219,₹ 269.10
25106,High,0.04,304.99,19.99,1629,Francis Bender,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Hi-Tech Manual Binding System,0.4,Central,Oklahoma,Broken Arrow,74012,2/27/2013,03-01-2013,1632.3675,8,2365.75,86218,"₹ 2,439.92"
3989,Critical,0.03,5.08,3.63,1630,Jimmy Han,Regular Air,Home Office,Furniture,Office Furnishings,Wrap Bag,"Master Caster Door Stop, Gray",0.51,Central,Texas,Houston,77095,03-08-2011,03-10-2011,-27.39,22,119.63,28482,₹ 111.76
1399,High,0.04,4.24,5.41,1630,Jimmy Han,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Storex DuraTech Recycled Plastic Frosted Binders,0.35,Central,Texas,Houston,77095,10-09-2011,10-10-2011,-87.492,40,175.91,10147,₹ 169.60
7068,Critical,0.1,145.45,17.85,1630,Jimmy Han,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Panasonic KX-P1150 Dot Matrix Printer,0.56,Central,Texas,Houston,77095,1/19/2013,1/21/2013,432.66,55,7291.41,50433,"₹ 7,999.75"
7106,High,0.04,304.99,19.99,1630,Jimmy Han,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Hi-Tech Manual Binding System,0.4,Central,Texas,Houston,77095,2/27/2013,03-01-2013,3793.703,33,9758.7,50721,"₹ 10,064.67"
3990,Critical,0,4.28,6.72,1630,Jimmy Han,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1927,0.4,Central,Texas,Houston,77095,03-08-2013,03-08-2013,-167.92,40,177.92,28482,₹ 171.20
68,Not Specified,0.06,11.7,6.96,1630,Jimmy Han,Regular Air,Home Office,Office Supplies,Appliances,Medium Box,Harmony HEPA Quiet Air Purifiers,0.5,Central,Texas,Houston,77095,12/15/2013,12/18/2013,-94.73,92,1035.86,388,"₹ 1,076.40"
19769,High,0.08,8.09,7.96,1632,Lori Wolfe,Express Air,Home Office,Furniture,Office Furnishings,Small Box,"6"" Cubicle Wall Clock, Black",0.49,South,Mississippi,Hattiesburg,39401,1/15/2010,1/16/2010,15.984,6,48.25,90530,₹ 48.54
20359,High,0.02,25.99,5.37,1632,Lori Wolfe,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Box,"BOSTON® Ranger® #55 Pencil Sharpener, Black",0.56,South,Mississippi,Hattiesburg,39401,10/15/2010,10/17/2010,-88.158,9,243.24,90533,₹ 233.91
20972,Low,0.01,24.95,2.99,1632,Lori Wolfe,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Large Capacity Hanging Post Binders,0.39,South,Mississippi,Hattiesburg,39401,5/21/2012,5/21/2012,-14369.12358,3,81.31,90534,₹ 74.85
